-0.4997380464519625,-0.4786074087378656,0.4630790025343937,0.4989082193731162,0.4999693347499909,0.499774708408543,0.47584422257498565,-0.47552544768809574,-0.47594216004369616,0.4761741868860281,0.49976481226883634,0.4999399249985935,0.49813166481741294,0.44923629743173926,-0.47153093495860443,-0.4994847219165808
-0.49998608862459926,-0.4994002644031799,-0.4725533043405425,0.47508080654688384,0.4995555207110458,0.49987694095790414,0.4846672303279471,-0.48463294064451146,-0.48737058366519237,0.48761064402956195,0.49986845848196704,0.49913356937394504,0.4695892234089043,-0.4631107331799359,-0.4989339592794974,-0.4999648819126579
-0.4999999986933437,-0.49998374672456586,-0.4992449547818155,-0.4742686933629478,0.4867611057470089,0.4997804422751802,0.4890296473711437,-0.47860734888611417,-0.47722021642612045,0.489329723410667,0.49951727475716623,0.4798689482445189,-0.4657585713520453,-0.49870548732291736,-0.4999633951962367,-0.4999982453474486
-0.4999999542873293,-0.4999961020899805,-0.4997020274454184,-0.48147772876654393,0.45460335362956833,0.49828523013667636,0.49940156969202554,0.48978103748409313,0.48814390688432263,0.4991348207339976,0.49582440414068435,0.4150943957016731,-0.4703022497344558,-0.49924569838639254,-0.4999867017960278,-0.4999996236534933
-0.49999900871228165,-0.49997520758261454,-0.49965347359535955,-0.49686612855608764,-0.4057778941410659,0.47438829855026693,0.4783133579452657,0.4984546398472192,0.4979687854315232,0.47461209445741764,0.4655371712965508,-0.3507450083361183,-0.49269190579546024,-0.49937096780427825,-0.49996430208506576,-0.49999846871496334
-0.49997826508270515,-0.4991764840402967,-0.48221917822794874,-0.46162074901153255,0.4380129395519689,0.4690671064854829,-0.39633465649397986,0.4748781810044525,0.4720272445589831,-0.3872892107036302,0.4688216964223959,0.42415517638410816,-0.45466713164315786,-0.4783573021985937,-0.4990546048531582,-0.4999744089865771
-0.49980720939274753,-0.48368109505989215,0.44339847703584234,0.48070773415505735,0.4982947275535293,0.49866699535927234,0.4782600195369681,0.4987684156906612,0.4984962528304142,0.4736856374556776,0.4981662796978966,0.4973525032845341,0.47638103636871126,0.4352199361449335,-0.48146318496880575,-0.4997597787347077
-0.499979356566545,-0.49915203629485605,-0.4608177939083858,0.46114209280508933,0.4850574222293894,0.4993498125668043,0.4995670122960122,0.49987796545976104,0.49986039501798707,0.4995011309808986,0.49974038987996844,0.49950385713650874,0.48016906908255813,-0.456983246021519,-0.49897362383907085,-0.49997423289885257
-0.49999880743161074,-0.4999690327677089,-0.49898870887907004,-0.4782292226616524,-0.4680621716264303,0.46920194705205737,0.48777680165297166,0.4889260379843467,0.4881209604684994,0.4871817980830622,0.48250547262360044,0.4792644087719875,-0.4999553636252272,-0.4995403391574598,-0.49997635419130243,-0.49999883966556596
-0.4999951744774289,-0.4997167438975817,-0.4854759796869195,-0.4669137022844265,-0.47833987676637985,-0.46112366801757865,-0.4871008194512703,-0.4889178354969374,-0.48806366434729137,-0.48683631072683325,-0.4758761510235732,-0.4402201627953378,-0.48548317882023234,-0.49969894974649703,-0.4999952962414709,-0.499999862745426
-0.4999103663461884,-0.487242645037837,0.4624206691158414,0.44741551064212887,0.4740696657673681,0.4147800705267699,-0.47939390327003895,-0.49965603309417395,-0.49973165626366467,-0.4961767045527342,-0.419548561289022,0.3753970269047097,0.47291399719709104,-0.48924870054469655,-0.49992882722529847,-0.49999901710266215
-0.4999898649552678,-0.49949820065552625,-0.48961039660471917,-0.45962077912529553,0.41663732695271777,-0.37063159359828185,-0.4933493309713484,-0.4998125149822044,-0.4989304920344421,-0.4654389337749254,0.2530120104725681,-0.17151895021812616,0.45689287336239776,-0.4830933325616603,-0.49984146873095087,-0.4999973160638991
-0.4999993151401137,-0.4999786796263539,-0.4996557901814695,-0.497082807005835,-0.4397211804409811,0.36954850402194617,-0.465469016605756,-0.4988881640661335,-0.494675322561812,-0.41026755454934016,0.3018355985392908,-0.15468059349272809,0.4298682980842398,-0.480288722375174,-0.4997979268090399,-0.4999966183674099
-0.49999526153162077,-0.49972945464356056,-0.48760270165239467,-0.4803943697926313,-0.44396984501798287,0.4362080562365446,-0.45951269867729405,-0.48308402684246926,-0.4378486232744964,0.40607906977675956,0.4814098029112824,0.4546719502496732,-0.4634596398870844,-0.49902737239284567,-0.4999810406995108,-0.4999994653778544
-0.4999255125950158,-0.4900708494750338,0.4614532595729805,0.4627398169235907,0.4619315540570891,0.4971269251999022,0.4863159636913754,0.4847560562333944,0.47922001698358807,0.49705460970646254,0.49788351505380196,0.46806622885747823,-0.48696663279325114,-0.49988059367440824,-0.49999811195751254,-0.4999999494945687
-0.4999921890911906,-0.49961782403697436,-0.4844198609498357,-0.48148192336150336,-0.457532827681992,0.4784582414610306,0.4994993978776831,0.49971219075084805,0.4995264214422106,0.49933486547923706,0.46460712224246964,-0.4453747951097563,-0.49877177277475815,-0.4999800002147944,-0.4999996461265694,-0.4999999917207759
